Amps,Volts,State,Aux #1,Aux #2,Capacity
31.9972076,3.34233616,1,39.69962,38.27402,15.8214856
31.9972076,3.34264134,1,39.69962,38.27402,15.94225786
31.9972076,3.3432517,1,39.69962,38.27402,16.06303012
31.9972076,3.34416724,1,39.69962,38.29775,16.18380239
31.99951171,3.34386206,1,39.65212,38.27402,16.30458416
31.9972076,3.3447776,1,39.65212,38.29775,16.42535642
31.99259937,3.34508278,1,39.67587,38.30961,16.54611102
31.99951171,3.34569314,1,39.66399,38.30961,16.6668928
31.99951171,3.34599832,1,39.65212,38.29775,16.78767321
31.9972076,3.34660868,1,39.67587,38.32148,16.90844683
31.9972076,3.34721904,1,39.66399,38.29775,17.02921909
31.99951171,3.34752422,1,39.66399,38.29775,17.14999951
31.9972076,3.34843977,1,39.64025,38.29775,17.27077177
31.99951171,3.34874495,1,39.66399,38.30961,17.39155355
31.9972076,3.34935531,1,39.64025,38.30961,17.51232581
31.99490349,3.34966049,1,39.65212,38.29775,17.63308992
31.99490349,3.35057603,1,39.6165,38.29775,17.75385403
31.9972076,3.35118639,1,39.64025,38.27402,17.87462629
31.9972076,3.35118639,1,39.64025,38.26216,17.99539856
31.9972076,3.35179675,1,39.65212,38.26216,18.11617082
31.9972076,3.35240711,1,39.64025,38.26216,18.23694308
31.99951171,3.35301747,1,39.64025,38.2503,18.35772485
31.99490349,3.35332265,1,39.6165,38.21471,18.47848761
31.99490349,3.35393301,1,39.6165,38.23844,18.59925172
31.9972076,3.35454337,1,39.60463,38.2503,18.72002398
31.99490349,3.35515373,1,39.6165,38.26216,18.84078809
31.9972076,3.3557641,1,39.6165,38.2503,18.96156035
31.99951171,3.3557641,1,39.6165,38.27402,19.08234213
31.9972076,3.35667964,1,39.6165,38.27402,19.20311439
31.9972076,3.35729,1,39.59275,38.2503,19.32388665
31.99951171,3.35820554,1,39.60463,38.21471,19.44466707
31.99951171,3.35851072,1,39.60463,38.26216,19.56544884
31.9972076,3.3588159,1,39.59275,38.23844,19.6862211
31.9972076,3.35942626,1,39.59275,38.23844,19.80699337
31.9972076,3.36003662,1,39.59275,38.2503,19.92776563
31.99490349,3.36064698,1,39.59275,38.26216,20.04852974
31.99490349,3.36095216,1,39.60463,38.2503,20.16929385
31.9972076,3.36156252,1,39.569,38.21471,20.29006611
31.9972076,3.36156252,1,39.59275,38.2503,20.41083837
31.9972076,3.36247807,1,39.59275,38.26216,20.53161064
31.99951171,3.36308843,1,39.55713,38.21471,20.65239241
31.9972076,3.36369879,1,39.55713,38.23844,20.77316467
31.9972076,3.36400397,1,39.569,38.2503,20.89393694
31.9972076,3.36491951,1,39.569,38.2503,21.0147092
31.99490349,3.36552987,1,39.54526,38.20285,21.13547331
31.99259937,3.36614023,1,39.55713,38.20285,21.25622791
31.99490349,3.36705577,1,39.55713,38.21471,21.37699202
31.9972076,3.36736095,1,39.569,38.16726,21.49776428
31.99490349,3.36766613,1,39.55713,38.1554,21.61852839
31.99490349,3.36827649,1,39.54526,38.19099,21.73929114
31.99951171,3.36888685,1,39.54526,38.16726,21.86007291
31.99951171,3.36949722,1,39.55713,38.16726,21.98085469
31.99490349,3.37041276,1,39.54526,38.1554,22.10161744
31.9972076,3.37071794,1,39.54526,38.13168,22.2223897
31.9972076,3.37102312,1,39.54526,38.19099,22.34316332
31.99951171,3.37163348,1,39.54526,38.21471,22.46394374
31.9972076,3.37193866,1,39.54526,38.19099,22.584716
31.9972076,3.37254902,1,39.54526,38.19099,22.70548827
31.9972076,3.37346456,1,39.54526,38.14354,22.82626053
31.9972076,3.37376974,1,39.50964,38.13168,22.94703415
31.99951171,3.37468528,1,39.50964,38.13168,23.06781457
31.9972076,3.37529564,1,39.53338,38.14354,23.18858683
31.99490349,3.37621118,1,39.53338,38.14354,23.30935094
31.9972076,3.37651637,1,39.49776,38.14354,23.4301232
31.99951171,3.37682155,1,39.49776,38.21471,23.55090497
31.9972076,3.37773709,1,39.53338,38.23844,23.67167724
31.99951171,3.37834745,1,39.50964,38.2503,23.79245765
31.99490349,3.37895781,1,39.49776,38.21471,23.91322176
31.99490349,3.37895781,1,39.49776,38.2503,24.03398587
31.99951171,3.37987335,1,39.49776,38.2503,24.15476629
31.99951171,3.38017853,1,39.48589,38.21471,24.27554806
31.9972076,3.38078889,1,39.48589,38.21471,24.39632033
31.99951171,3.38139925,1,39.49776,38.23844,24.5171021
31.9972076,3.38200961,1,39.49776,38.23844,24.63787436
31.99490349,3.38231479,1,39.48589,38.20285,24.75863711
31.99951171,3.38292515,1,39.45027,38.21471,24.87941889
31.99951171,3.3838407,1,39.46214,38.21471,25.0001993
32.00181582,3.38445106,1,39.46214,38.23844,25.12098923
31.9972076,3.38475624,1,39.48589,38.2503,25.24176149
31.9972076,3.3853666,1,39.43839,38.21471,25.36253511
31.9972076,3.38567178,1,39.45027,38.26216,25.48330738
31.99951171,3.38628214,1,39.45027,38.23844,25.60408779
31.99490349,3.3868925,1,39.46214,38.20285,25.7248519
31.99951171,3.38719768,1,39.43839,38.16726,25.84563368
31.9972076,3.38780804,1,39.43839,38.14354,25.96640594
31.9972076,3.38811322,1,39.45027,38.1554,26.0871782
31.99951171,3.38811322,1,39.43839,38.19099,26.20795862
31.99951171,3.38872358,1,39.43839,38.1554,26.32874039
31.9972076,3.38933394,1,39.42652,38.1554,26.44951266
31.9972076,3.38933394,1,39.43839,38.13168,26.57028492
31.9972076,3.39055467,1,39.43839,38.1554,26.69105718
31.9972076,3.39085985,1,39.43839,38.19099,26.81182944
31.9972076,3.39116503,1,39.42652,38.20285,26.93260306
31.9972076,3.39177539,1,39.43839,38.21471,27.05337533
31.9972076,3.39238575,1,39.43839,38.20285,27.17414759
31.99951171,3.39269093,1,39.40277,38.1554,27.29492801
31.99490349,3.39299611,1,39.3909,38.13168,27.41569212
31.99259937,3.39360647,1,39.42652,38.13168,27.53644671
31.99951171,3.39391165,1,39.43839,38.10795,27.65722849
31.9972076,3.39452201,1,39.37902,38.09609,27.77800075
31.9972076,3.39482719,1,39.40277,38.10795,27.89877301
31.99259937,3.39482719,1,39.37902,38.13168,28.01952897
31.9972076,3.39543755,1,39.40277,38.10795,28.14030123
31.99951171,3.39635309,1,39.3909,38.08423,28.26108165
31.9972076,3.39635309,1,39.3434,38.08423,28.38185391
31.99490349,3.39696345,1,39.35528,38.10795,28.50261802
31.9972076,3.39726864,1,39.37902,38.13168,28.62339028
31.9972076,3.39757382,1,39.37902,38.13168,28.74416255
31.9972076,3.39757382,1,39.35528,38.09609,28.86493481
31.99490349,3.397879,1,39.37902,38.14354,28.98569892
31.9972076,3.39879454,1,39.3434,38.13168,29.10647118
31.99490349,3.39909972,1,39.31966,38.09609,29.22723529
31.9972076,3.39909972,1,39.3434,38.09609,29.34800755
31.99951171,3.3994049,1,39.3434,38.09609,29.46878933
31.99490349,3.40032044,1,39.35528,38.09609,29.58955208
31.99951171,3.40062562,1,39.3434,38.08423,29.71033385
31.99951171,3.40062562,1,39.31966,38.0605,29.83111563
31.9972076,3.4009308,1,39.3434,38.08423,29.95188789
31.9972076,3.40154116,1,39.3434,38.10795,30.07266015
31.99490349,3.40184634,1,39.33153,38.13168,30.19342426
31.99490349,3.40215152,1,39.33153,38.08423,30.31418701
31.9972076,3.4024567,1,39.33153,38.09609,30.43495928
31.99490349,3.40276188,1,39.3434,38.0605,30.55572339
31.99951171,3.40337224,1,39.3434,38.0605,30.67650516
31.9972076,3.40306706,1,39.31966,38.02491,30.79727742
31.99951171,3.4039826,1,39.33153,38.03678,30.91805784
31.99951171,3.40367742,1,39.3434,38.02491,31.03883961
31.99951171,3.40428779,1,39.33153,38.00119,31.15962003
31.99951171,3.40428779,1,39.31966,38.00119,31.2804018
31.9972076,3.40459297,1,39.33153,38.03678,31.40117407
31.9972076,3.40489815,1,39.33153,38.03678,31.52194633
31.99951171,3.40550851,1,39.31966,38.00119,31.6427281
31.9972076,3.40550851,1,39.29591,37.98933,31.76350037
31.9972076,3.40611887,1,39.29591,37.98933,31.88427263
31.9972076,3.40611887,1,39.31966,38.02491,32.00504489
31.9972076,3.40642405,1,39.31966,38.04864,32.12581715
31.9972076,3.40672923,1,39.29591,38.00119,32.24658942
31.9972076,3.40703441,1,39.28403,37.98933,32.36736304
31.9972076,3.40733959,1,39.29591,38.00119,32.4881353
31.99259937,3.40733959,1,39.29591,38.00119,32.6088899
31.99951171,3.40764477,1,39.28403,37.95374,32.72967167
31.99490349,3.40764477,1,39.28403,37.94188,32.85043443
31.9972076,3.40794995,1,39.29591,37.95374,32.97120669
31.9972076,3.40794995,1,39.28403,37.98933,33.09198031
31.9972076,3.40856031,1,39.29591,37.98933,33.21275257
31.99951171,3.40856031,1,39.27216,37.95374,33.33353299
32.00181582,3.40917067,1,39.27216,37.94188,33.45432291
31.9972076,3.40917067,1,39.28403,37.94188,33.57509518
32.00181582,3.40947585,1,39.29591,37.93002,33.6958851
31.9972076,3.40947585,1,39.23654,37.93002,33.81665737
31.9972076,3.40947585,1,39.27216,37.95374,33.93742963
31.99490349,3.41008621,1,39.28403,37.97747,34.05819374
31.9972076,3.41008621,1,39.27216,37.98933,34.178966
31.99951171,3.41008621,1,39.24842,37.95374,34.29974778
31.99951171,3.41069657,1,39.24842,37.91815,34.42052819
31.9972076,3.41100175,1,39.24842,37.93002,34.54130046
31.9972076,3.41130694,1,39.27216,37.93002,34.66207408
31.99951171,3.41130694,1,39.23654,37.93002,34.78285449
32.00181582,3.41161212,1,39.23654,37.94188,34.90364442
31.9972076,3.4119173,1,39.24842,37.91815,35.02441668
31.99490349,3.41161212,1,39.24842,37.93002,35.14518079
31.9972076,3.4119173,1,39.22467,37.89443,35.26595305
31.9972076,3.41222248,1,39.23654,37.89443,35.38672532
31.99490349,3.41252766,1,39.24842,37.91815,35.50748943
31.9972076,3.41283284,1,39.24842,37.91815,35.62826169
31.99951171,3.41283284,1,39.20092,37.91815,35.74904346
31.99951171,3.41313802,1,39.20092,37.89443,35.86982388
31.9972076,3.41283284,1,39.23654,37.89443,35.99059614
31.99951171,3.41313802,1,39.22467,37.97747,36.11137792
31.9972076,3.41374838,1,39.20092,37.91815,36.23215018
31.9972076,3.4134432,1,39.20092,37.94188,36.35292244
31.99490349,3.41405356,1,39.22467,37.95374,36.47368655
31.99490349,3.41405356,1,39.22467,37.95374,36.59445066
31.99951171,3.41466392,1,39.18905,37.95374,36.71523108
31.99951171,3.41435874,1,39.17717,37.94188,36.83601285
31.9972076,3.41435874,1,39.20092,37.93002,36.95678511
31.9972076,3.41466392,1,39.20092,37.91815,37.07755738
31.99951171,3.41466392,1,39.17717,37.83512,37.19833779
31.99951171,3.41527428,1,39.20092,37.8707,37.31911957
31.9972076,3.41527428,1,39.20092,37.8707,37.43989183
31.9972076,3.41527428,1,39.20092,37.84698,37.56066409
31.9972076,3.41588464,1,39.17717,37.81139,37.68143636
31.9972076,3.41618982,1,39.18905,37.82325,37.80220862
31.9972076,3.41618982,1,39.20092,37.81139,37.92298224
31.9972076,3.41618982,1,39.18905,37.81139,38.0437545
31.9972076,3.41618982,1,39.18905,37.82325,38.16452676
31.9972076,3.41680018,1,39.18905,37.91815,38.28529903
31.9972076,3.41680018,1,39.18905,37.94188,38.40607129
31.9972076,3.41710536,1,39.20092,37.94188,38.52684355
31.99490349,3.41771572,1,39.17717,37.94188,38.64760766
31.9972076,3.4180209,1,39.17717,37.95374,38.76837993
31.99951171,3.4180209,1,39.18905,37.94188,38.8891617
31.9972076,3.41832609,1,39.18905,37.93002,39.00993396
31.99490349,3.41863127,1,39.17717,37.93002,39.13069807
31.99951171,3.41832609,1,39.17717,37.95374,39.25147849
31.9972076,3.41863127,1,39.20092,37.93002,39.37225075
31.9972076,3.41863127,1,39.17717,37.91815,39.49302301
31.9972076,3.41893645,1,39.17717,37.89443,39.61379528
31.9972076,3.41924163,1,39.1653,37.8707,39.7345689
31.99490349,3.41924163,1,39.17717,37.91815,39.85533165
31.9972076,3.41985199,1,39.17717,37.88256,39.97610391
31.9972076,3.41985199,1,39.1653,37.8707,40.09687753
31.9972076,3.42015717,1,39.17717,37.84698,40.2176498
31.99951171,3.42015717,1,39.18905,37.84698,40.33843021
31.99951171,3.42015717,1,39.18905,37.89443,40.45921199
31.99490349,3.42046235,1,39.17717,37.88256,40.5799761
31.9972076,3.42107271,1,39.1653,37.88256,40.70074836
31.9972076,3.42107271,1,39.17717,37.89443,40.82152062
31.99490349,3.42137789,1,39.18905,37.89443,40.94228473
31.9972076,3.42137789,1,39.1653,37.97747,41.06305699
31.9972076,3.42198825,1,39.14155,37.97747,41.18382926
31.99951171,3.42198825,1,39.17717,38.00119,41.30460967
31.9972076,3.42198825,1,39.1653,38.00119,41.42538193
31.99490349,3.42259861,1,39.14155,38.04864,41.54614604
31.9972076,3.42259861,1,39.1653,38.03678,41.66691831
31.99951171,3.42229343,1,39.17717,38.03678,41.78770008
31.99951171,3.42259861,1,39.17717,38.03678,41.9084805
31.99490349,3.42320897,1,39.14155,38.00119,42.02924461
31.9972076,3.42290379,1,39.17717,37.95374,42.15001687
31.99490349,3.42320897,1,39.18905,37.95374,42.27078098
31.99951171,3.42320897,1,39.17717,37.97747,42.39156139
31.9972076,3.42381933,1,39.17717,37.97747,42.51233502
31.99490349,3.42381933,1,39.1653,37.95374,42.63309777
31.99951171,3.42412451,1,39.17717,37.94188,42.75387954
31.99259937,3.42412451,1,39.18905,37.94188,42.87463414
31.99490349,3.42442969,1,39.17717,37.93002,42.99539825
31.99951171,3.42473487,1,39.1653,37.88256,43.11617867
31.99490349,3.42473487,1,39.20092,37.89443,43.23694277
31.99951171,3.42504005,1,39.18905,37.88256,43.35772455
31.9972076,3.42534524,1,39.18905,37.89443,43.47849681
31.99490349,3.42565042,1,39.18905,37.89443,43.59926092
31.9972076,3.42565042,1,39.18905,37.91815,43.72003318
31.9972076,3.42565042,1,39.18905,37.93002,43.84080545
31.9972076,3.42565042,1,39.17717,37.91815,43.96157771
31.99490349,3.42687114,1,39.18905,37.91815,44.08234182
31.99951171,3.42687114,1,39.14155,37.89443,44.20312224
31.99490349,3.42687114,1,39.18905,37.93002,44.32388635
31.99951171,3.42717632,1,39.18905,37.95374,44.44466812
31.99951171,3.4274815,1,39.17717,37.95374,44.56544853
31.9972076,3.4274815,1,39.1653,37.95374,44.6862208
31.99259937,3.42778668,1,39.18905,37.95374,44.80697675
31.9972076,3.42809186,1,39.22467,37.98933,44.92774902
31.9972076,3.42839704,1,39.18905,37.95374,45.04852128
31.99490349,3.42809186,1,39.17717,37.94188,45.16928539
31.9972076,3.42839704,1,39.20092,37.95374,45.29005765
31.99951171,3.42870222,1,39.20092,37.93002,45.41083807
31.9972076,3.42870222,1,39.18905,37.95374,45.53161033
31.9972076,3.4290074,1,39.17717,37.94188,45.65238259
31.9972076,3.42931258,1,39.20092,38.02491,45.77315622
31.9972076,3.42931258,1,39.18905,37.98933,45.89392848
31.9972076,3.42961776,1,39.20092,37.94188,46.01470074
31.99951171,3.42992294,1,39.18905,37.91815,46.13548116
31.99951171,3.42992294,1,39.18905,37.89443,46.25626293
31.99490349,3.43022812,1,39.22467,37.94188,46.37702704
31.9972076,3.43022812,1,39.22467,37.89443,46.4977993
31.9972076,3.43083848,1,39.18905,37.91815,46.61857157
31.99951171,3.43083848,1,39.22467,37.94188,46.73935198
31.9972076,3.43114366,1,39.22467,37.93002,46.8601256
31.9972076,3.43114366,1,39.20092,37.91815,46.98089787
31.99951171,3.43144884,1,39.20092,37.8707,47.10167828
31.9972076,3.43144884,1,39.22467,37.93002,47.22245054
31.99490349,3.43144884,1,39.20092,37.88256,47.34321465
31.9972076,3.43144884,1,39.22467,37.89443,47.46398692
31.99951171,3.43175402,1,39.20092,37.89443,47.58476869
31.9972076,3.43205921,1,39.24842,37.93002,47.70554095
31.9972076,3.43236439,1,39.23654,37.94188,47.82631322
31.9972076,3.43236439,1,39.24842,37.93002,47.94708548
31.99490349,3.43205921,1,39.23654,37.94188,48.06784959
31.9972076,3.43266957,1,39.23654,37.91815,48.18862185
31.9972076,3.43297475,1,39.23654,37.94188,48.30939411
31.9972076,3.43297475,1,39.27216,37.94188,48.43016638
31.9972076,3.43327993,1,39.24842,37.94188,48.55093864
31.9972076,3.43358511,1,39.23654,37.89443,48.67171226
31.99490349,3.43358511,1,39.27216,37.93002,48.79247501
31.99951171,3.43358511,1,39.24842,37.94188,48.91325679
31.99951171,3.43419547,1,39.27216,37.94188,49.0340372
31.99259937,3.43389029,1,39.27216,37.93002,49.15479316
31.99951171,3.43419547,1,39.24842,37.88256,49.27557357
31.9972076,3.43419547,1,39.27216,37.88256,49.39634584
31.99490349,3.43450065,1,39.29591,37.88256,49.51710995
31.9972076,3.43480583,1,39.28403,37.89443,49.63788221
31.9972076,3.43450065,1,39.27216,37.93002,49.75865447
31.9972076,3.43480583,1,39.29591,37.97747,49.87942673
31.99951171,3.43511101,1,39.29591,38.00119,50.00020851
31.99951171,3.43541619,1,39.29591,37.98933,50.12099028
31.9972076,3.43572137,1,39.28403,37.98933,50.24176255
31.99490349,3.43572137,1,39.31966,37.94188,50.3625253
31.9972076,3.43572137,1,39.29591,37.93002,50.48329892
31.99951171,3.43633173,1,39.29591,37.91815,50.60407933
31.9972076,3.43633173,1,39.27216,37.88256,50.7248516
31.9972076,3.43663691,1,39.28403,37.89443,50.84562386
31.9972076,3.43663691,1,39.31966,37.89443,50.96639612
31.99951171,3.43694209,1,39.29591,37.91815,51.0871779
31.99951171,3.43663691,1,39.31966,37.94188,51.20795967
31.9972076,3.43724727,1,39.31966,37.97747,51.32873193
31.99490349,3.43724727,1,39.3434,37.94188,51.44949468
31.99490349,3.43724727,1,39.33153,37.94188,51.57025879
31.9972076,3.43724727,1,39.29591,37.94188,51.69103106
31.9972076,3.43724727,1,39.31966,37.94188,51.81180332
31.99490349,3.43785763,1,39.3434,37.94188,51.93256743
31.99490349,3.43785763,1,39.3434,37.95374,52.05333154
31.9972076,3.43785763,1,39.33153,37.95374,52.1741038
31.9972076,3.43785763,1,39.33153,37.93002,52.29487607
31.9972076,3.43816281,1,39.35528,38.00119,52.41564833
31.99951171,3.43816281,1,39.3434,38.00119,52.5364301
31.9972076,3.43846799,1,39.3434,38.00119,52.65720236
31.99490349,3.43846799,1,39.3434,38.00119,52.77796647
31.99951171,3.43877317,1,39.35528,38.04864,52.89874689
31.9972076,3.43877317,1,39.35528,38.0605,53.01951915
31.9972076,3.43877317,1,39.33153,38.0605,53.14029142
31.9972076,3.43877317,1,39.35528,38.03678,53.26106504
31.9972076,3.43938354,1,39.35528,38.0605,53.3818373
31.9972076,3.43907836,1,39.37902,38.0605,53.50260956
31.99490349,3.43907836,1,39.35528,38.0605,53.62337367
31.9972076,3.43938354,1,39.3434,38.08423,53.74414594
31.99490349,3.43968872,1,39.35528,38.0605,53.86490869
31.99951171,3.43968872,1,39.37902,38.08423,53.98569046
31.9972076,3.4399939,1,39.35528,38.08423,54.10646272
31.9972076,3.4399939,1,39.35528,38.0605,54.22723499
31.99490349,3.4399939,1,39.35528,38.08423,54.3479991
31.9972076,3.4399939,1,39.3909,38.09609,54.46877136
31.9972076,3.44029908,1,39.37902,38.08423,54.58954362
31.9972076,3.44029908,1,39.42652,38.08423,54.71031588
31.9972076,3.44060426,1,39.35528,38.04864,54.83108951
31.99490349,3.44090944,1,39.37902,38.04864,54.95185226
31.99490349,3.44090944,1,39.3909,38.0605,55.07261637
31.9972076,3.44090944,1,39.42652,38.09609,55.19338863
31.99490349,3.44121462,1,39.40277,38.09609,55.31415274
31.9972076,3.44121462,1,39.40277,38.10795,55.434925
31.9972076,3.44121462,1,39.42652,38.14354,55.55569726
31.9972076,3.4415198,1,39.42652,38.14354,55.67646953
31.9972076,3.44182498,1,39.3909,38.1554,55.79724179
31.9972076,3.44182498,1,39.43839,38.16726,55.91801405
31.9972076,3.44213016,1,39.43839,38.20285,56.03878767
31.99951171,3.44182498,1,39.42652,38.20285,56.15956809
31.99951171,3.44213016,1,39.43839,38.19099,56.28034986
31.99951171,3.44213016,1,39.43839,38.1554,56.40113028
31.9972076,3.44213016,1,39.45027,38.21471,56.52190254
31.9972076,3.44182498,1,39.45027,38.23844,56.6426748
31.9972076,3.44213016,1,39.45027,38.2503,56.76344843
31.9972076,3.44274052,1,39.45027,38.21471,56.88422069
31.9972076,3.44243534,1,39.45027,38.21471,57.00499295
31.9972076,3.44274052,1,39.45027,38.23844,57.12576521
31.9972076,3.4430457,1,39.45027,38.21471,57.24653748
31.9972076,3.4430457,1,39.45027,38.19099,57.36730974
31.9972076,3.4430457,1,39.49776,38.23844,57.488082
31.9972076,3.44335088,1,39.48589,38.23844,57.60885562
31.99951171,3.44396124,1,39.49776,38.2503,57.72963604
31.99490349,3.44426642,1,39.48589,38.19099,57.85040015
31.99490349,3.44396124,1,39.50964,38.20285,57.97116426
31.9972076,3.44426642,1,39.49776,38.20285,58.09193652
31.99951171,3.44426642,1,39.50964,38.23844,58.21271694
31.99490349,3.44426642,1,39.49776,38.21471,58.33348105
31.99951171,3.44426642,1,39.53338,38.26216,58.45426146
31.9972076,3.4445716,1,39.53338,38.2503,58.57503508
31.9972076,3.44487678,1,39.49776,38.2503,58.69580735
31.9972076,3.44487678,1,39.50964,38.27402,58.81657961
31.9972076,3.44487678,1,39.53338,38.29775,58.93735187
31.99951171,3.44518196,1,39.53338,38.26216,59.05813365
31.99951171,3.44518196,1,39.50964,38.26216,59.17891406
31.9972076,3.44518196,1,39.53338,38.2503,59.29968632
31.99951171,3.44518196,1,39.55713,38.27402,59.4204681
31.9972076,3.44548714,1,39.54526,38.29775,59.54124036
31.99951171,3.44548714,1,39.53338,38.27402,59.66202078
31.9972076,3.44579232,1,39.55713,38.29775,59.7827944
31.9972076,3.44579232,1,39.55713,38.29775,59.90356666
31.9972076,3.44579232,1,39.569,38.27402,60.02433892
31.99951171,3.44579232,1,39.569,38.27402,60.14511934
31.9972076,3.44579232,1,39.55713,38.26216,60.2658916
31.99951171,3.44640269,1,39.569,38.29775,60.38667338
31.99490349,3.44670787,1,39.569,38.27402,60.50743749
31.9972076,3.44670787,1,39.569,38.26216,60.62820975
31.9972076,3.44670787,1,39.55713,38.2503,60.74898201
31.9972076,3.44640269,1,39.60463,38.27402,60.86975427
31.9972076,3.44701305,1,39.569,38.29775,60.99052654
31.99951171,3.44701305,1,39.569,38.30961,61.11130831
31.99951171,3.44731823,1,39.55713,38.30961,61.23208873
31.9972076,3.44701305,1,39.60463,38.36892,61.35286099
31.99951171,3.44731823,1,39.6165,38.40451,61.47364276
31.9972076,3.44762341,1,39.60463,38.45196,61.59441503
31.99490349,3.44762341,1,39.59275,38.45196,61.71517914
31.99951171,3.44792859,1,39.60463,38.42824,61.83595955
31.99951171,3.44792859,1,39.60463,38.47569,61.95674133
31.9972076,3.44792859,1,39.6165,38.41637,62.07751359
31.9972076,3.44823377,1,39.60463,38.39265,62.19828585
31.9972076,3.44823377,1,39.64025,38.41637,62.31905812
31.99951171,3.44853895,1,39.64025,38.41637,62.43983989
32.00181582,3.44853895,1,39.6165,38.42824,62.56062982
31.99490349,3.44853895,1,39.60463,38.41637,62.68139393
31.9972076,3.44884413,1,39.60463,38.42824,62.80216619
31.99951171,3.44914931,1,39.64025,38.46382,62.9229466
31.99490349,3.44884413,1,39.65212,38.49941,63.04371071
31.99951171,3.44914931,1,39.6165,38.42824,63.16449113
31.99490349,3.44914931,1,39.65212,38.40451,63.28525524
31.99490349,3.44945449,1,39.65212,38.36892,63.40601935
31.99951171,3.44945449,1,39.67587,38.40451,63.52679977
31.99490349,3.44975967,1,39.66399,38.41637,63.64756388
31.99490349,3.44975967,1,39.66399,38.39265,63.76832799
31.99490349,3.44975967,1,39.66399,38.36892,63.88909209
31.9972076,3.45006485,1,39.67587,38.39265,64.00986436
31.9972076,3.45006485,1,39.66399,38.39265,64.13063662
31.99490349,3.45037003,1,39.67587,38.36892,64.25140073
31.99951171,3.45067521,1,39.67587,38.39265,64.37218115
31.9972076,3.45037003,1,39.69962,38.35706,64.49295341
31.99951171,3.45067521,1,39.69962,38.36892,64.61373518
31.99490349,3.45067521,1,39.71149,38.41637,64.73449929
31.99490349,3.45067521,1,39.69962,38.42824,64.85526204
31.99951171,3.45128557,1,39.69962,38.41637,64.97604382
31.99490349,3.45159075,1,39.71149,38.46382,65.09680793
31.9972076,3.45128557,1,39.71149,38.42824,65.21758019
31.99490349,3.45159075,1,39.72336,38.39265,65.33834294
31.99490349,3.45189593,1,39.71149,38.39265,65.45910705
31.9972076,3.45189593,1,39.72336,38.42824,65.57987931
31.99490349,3.45159075,1,39.74711,38.42824,65.70064342
31.9972076,3.45250629,1,39.74711,38.41637,65.82141569
31.99951171,3.45281147,1,39.72336,38.40451,65.94219746
31.99951171,3.45281147,1,39.75898,38.45196,66.06297788
31.99259937,3.45311666,1,39.74711,38.42824,66.18373383
31.99490349,3.45281147,1,39.74711,38.41637,66.30449658
31.99951171,3.45311666,1,39.72336,38.40451,66.42527836
31.99951171,3.45342184,1,39.75898,38.40451,66.54605877
31.99490349,3.45342184,1,39.77085,38.41637,66.66682288
31.99951171,3.45372702,1,39.75898,38.41637,66.78760466
31.9972076,3.45372702,1,39.74711,38.41637,66.90837692
31.9972076,3.4540322,1,39.77085,38.42824,67.02914918
31.99951171,3.4540322,1,39.77085,38.41637,67.1499296
31.99490349,3.4540322,1,39.80648,38.41637,67.27069371
31.9972076,3.45433738,1,39.77085,38.42824,67.39146597
31.99951171,3.45433738,1,39.78273,38.46382,67.51224775
31.99951171,3.45464256,1,39.78273,38.46382,67.63302816
31.9972076,3.45464256,1,39.80648,38.45196,67.75380042
31.99951171,3.45464256,1,39.77085,38.41637,67.8745822
31.99490349,3.45494774,1,39.81835,38.45196,67.99534631
31.9972076,3.45494774,1,39.80648,38.42824,68.11611857
31.9972076,3.45494774,1,39.81835,38.40451,68.23689083
31.9972076,3.45525292,1,39.78273,38.39265,68.3576631
31.99951171,3.45525292,1,39.83022,38.45196,68.47844487
31.9972076,3.4555581,1,39.81835,38.46382,68.59921713
31.9972076,3.4555581,1,39.83022,38.46382,68.7199894
31.9972076,3.45586328,1,39.81835,38.46382,68.84076166
31.9972076,3.45616846,1,39.81835,38.47569,68.96153392
31.9972076,3.45616846,1,39.83022,38.52314,69.08230618
31.99490349,3.45616846,1,39.83022,38.52314,69.20307029
31.99490349,3.45616846,1,39.81835,38.47569,69.3238344
31.99490349,3.45677882,1,39.83022,38.51127,69.44459851
31.9972076,3.457084,1,39.85397,38.52314,69.56537078
31.9972076,3.457084,1,39.85397,38.57058,69.68614304
31.9972076,3.457084,1,39.81835,38.60617,69.8069153
31.9972076,3.45738918,1,39.86584,38.61803,69.92768757
31.9972076,3.45738918,1,39.87772,38.64176,70.04845983
31.99490349,3.45769436,1,39.86584,38.68921,70.16922394
31.9972076,3.45799954,1,39.85397,38.66549,70.2899962
31.9972076,3.45799954,1,39.91334,38.66549,70.41076846
31.99951171,3.45799954,1,39.90147,38.71293,70.53155024
31.99490349,3.45799954,1,39.87772,38.7248,70.65231299
31.9972076,3.45830472,1,39.86584,38.67735,70.77308661
31.9972076,3.45891508,1,39.87772,38.67735,70.89385887
31.9972076,3.4586099,1,39.90147,38.68921,71.01463114
31.9972076,3.4586099,1,39.91334,38.71293,71.1354034
31.99951171,3.45922026,1,39.87772,38.71293,71.25618381
31.99951171,3.45952544,1,39.91334,38.7248,71.37696559
31.9972076,3.45922026,1,39.91334,38.7248,71.49773785
31.9972076,3.45922026,1,39.91334,38.7248,71.61851011
31.99490349,3.45952544,1,39.92521,38.68921,71.73927422
31.9972076,3.45952544,1,39.93709,38.71293,71.86004649
31.99490349,3.45983062,1,39.92521,38.73666,71.9808106
